POA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA3766,15,15,47,85,96,52,24,9,0,339,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,12,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,6,0,0,0,0,4,4,0,3,11,9,3,0,0,0,31,3,10,3,0,4,0,0,0,0,17,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,7,12,6,0,6,0,0,28,0,0,0,0,5,0,0,0,0,10,0,0,6,9,13,0,0,0,0,27,0,0,3,15,15,10,9,0,0,55,0,3,11,10,20,20,4,0,0,70,0,0,0,4,0,0,0,0,0,5,0,4,0,5,4,5,0,0,0,11
POA3767,20,30,43,78,79,53,26,9,0,324,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,5,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,4,3,3,0,5,8,0,0,0,19,7,5,4,0,3,0,0,0,0,21,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,6,6,9,3,4,0,0,0,26,0,0,0,0,0,0,0,0,0,8,0,0,3,4,8,8,0,0,0,22,0,5,9,18,17,17,3,0,0,71,4,6,6,11,15,23,3,0,0,63,0,3,3,0,4,6,0,0,0,7,0,0,0,3,0,0,0,0,0,8
POA3770,61,87,168,172,186,177,70,14,0,942,0,4,7,7,6,13,8,8,0,54,0,0,0,0,0,0,0,0,0,0,0,4,6,15,6,13,5,3,0,61,0,3,0,0,0,0,0,0,0,4,0,7,11,4,6,5,4,0,0,45,0,0,4,0,8,0,0,0,0,16,11,12,19,14,20,25,3,0,0,102,15,11,8,3,4,3,0,0,0,47,0,4,5,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0,5,0,0,3,3,4,3,0,0,0,12,0,3,4,3,6,5,0,0,0,15,3,0,14,7,16,12,5,0,0,56,4,3,5,0,3,9,0,0,0,25,0,7,3,13,6,8,0,0,0,35,0,6,15,19,26,16,4,0,0,93,0,10,36,23,41,36,4,0,0,150,5,3,9,3,0,0,0,0,0,30,0,7,9,8,8,9,0,0,0,34
POA3775,68,93,187,195,231,214,96,10,3,1101,4,0,7,7,11,12,5,0,0,38,0,0,0,0,0,0,0,0,0,0,10,3,10,16,27,14,5,0,0,79,0,0,0,5,0,0,0,0,0,10,0,0,14,8,9,8,5,0,0,46,0,0,0,5,4,10,0,0,0,17,22,14,21,23,19,16,4,0,0,131,16,8,12,7,7,8,0,0,0,54,0,0,3,0,3,3,0,0,0,16,0,0,3,0,3,0,0,0,0,12,0,4,0,6,13,0,0,0,0,15,0,3,7,0,0,0,0,0,0,15,0,3,14,19,23,14,0,0,0,65,0,0,3,5,6,6,4,0,0,27,4,0,6,10,21,3,3,0,0,50,0,8,22,23,30,26,9,0,0,123,3,17,43,33,39,42,10,0,0,187,0,0,0,3,7,4,0,0,0,20,3,0,13,15,10,7,3,0,0,47
POA3777,153,176,460,470,567,551,171,27,3,2587,4,10,10,10,13,24,5,0,0,73,0,0,0,0,0,0,0,0,0,3,27,10,33,31,56,30,8,0,0,195,0,0,5,4,6,6,0,0,0,23,0,5,26,23,19,20,0,0,0,91,0,4,7,8,9,9,4,0,0,38,25,21,34,42,57,67,9,3,0,251,57,45,46,39,42,33,6,0,0,271,0,0,0,3,11,14,0,0,0,39,0,0,4,3,3,3,0,0,0,17,0,0,7,5,14,6,0,0,0,43,0,0,9,6,6,9,0,0,0,35,5,11,24,34,35,34,11,0,0,144,4,0,11,18,19,21,11,0,0,81,0,8,18,36,26,20,4,0,0,114,5,20,64,85,75,64,20,3,0,328,9,33,111,87,123,140,28,0,0,526,0,3,11,24,16,14,11,0,0,84,12,18,21,22,24,17,4,0,0,116
POA3778,0,0,11,0,17,24,4,3,0,61,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,4,0,0,0,6,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,9,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3779,5,5,19,16,22,27,18,3,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,9,3,0,3,3,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,13,0,5,0,5,0,6,0,0,0,16,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6
POA3781,68,86,249,286,251,207,56,4,0,1207,0,0,5,10,3,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,4,13,10,24,19,0,0,0,74,0,0,5,0,0,0,0,0,0,4,0,4,19,10,7,11,0,0,0,50,0,6,5,8,6,8,0,0,0,24,19,11,14,17,27,11,0,0,0,106,22,10,7,6,12,3,0,0,0,62,0,0,0,0,7,6,0,0,0,21,0,0,4,0,4,0,0,0,0,11,0,0,3,3,8,5,0,0,0,24,0,0,11,0,5,0,0,0,0,16,0,5,13,15,12,9,0,0,0,48,4,0,8,12,9,4,0,0,0,38,0,3,15,11,20,16,3,0,0,65,3,10,41,52,41,26,7,0,0,175,0,21,57,55,66,63,10,0,0,262,5,0,4,3,4,0,0,0,0,16,0,0,7,15,6,10,0,0,0,46
POA3782,132,182,308,419,513,456,141,13,0,2170,0,5,9,7,9,16,3,0,0,47,0,0,0,5,0,3,0,0,0,3,6,6,7,21,39,24,3,0,0,110,0,0,3,0,0,0,0,0,0,8,4,3,7,25,31,17,3,3,0,92,0,7,11,15,10,7,3,0,0,56,36,37,33,22,49,34,7,0,0,220,37,19,7,10,8,9,0,0,0,82,0,0,5,5,4,11,0,0,0,25,6,0,11,4,3,0,0,0,0,23,0,0,3,5,15,4,3,0,0,30,0,4,4,8,12,9,0,0,0,37,0,5,12,29,47,20,7,0,0,122,0,4,6,14,8,9,5,0,0,49,0,3,13,36,34,20,3,0,0,113,6,19,37,68,105,58,16,3,0,305,12,31,87,97,103,104,24,0,0,451,7,6,7,11,3,0,0,0,0,43,5,9,11,19,21,8,3,0,0,85
POA3783,42,54,106,117,160,127,49,7,0,663,0,0,3,4,7,9,3,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,3,0,0,0,28,0,0,3,4,0,0,0,0,0,11,0,0,4,5,9,0,0,0,0,23,0,0,3,3,4,4,0,0,0,17,15,5,5,7,20,5,4,0,0,60,7,9,4,4,0,8,0,0,0,34,0,0,0,0,4,9,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,4,0,0,0,17,0,0,0,0,0,7,0,0,0,3,0,0,5,8,5,5,0,0,0,33,0,0,3,3,0,9,0,0,0,17,0,0,6,13,9,0,4,0,0,26,0,4,17,26,17,17,0,0,0,95,0,15,28,16,34,26,7,0,0,128,0,0,4,0,3,3,0,0,0,11,0,0,3,4,5,0,0,0,0,20
POA3785,0,0,3,4,0,6,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3786,18,40,47,74,101,106,38,0,0,441,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,3,3,0,0,14,0,0,3,0,0,0,0,0,0,7,10,13,4,4,4,5,0,0,0,39,13,3,6,0,6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,5,0,0,0,10,0,0,0,0,0,0,4,0,0,3,0,3,3,7,11,5,0,0,0,26,0,0,0,3,5,0,0,0,0,8,0,0,3,3,10,3,0,0,0,20,0,5,9,16,21,19,8,0,0,68,0,0,11,23,23,18,7,0,0,81,0,0,0,4,0,0,0,0,0,6,0,0,0,0,4,9,0,0,0,11
POA3787,22,18,33,46,59,66,28,7,0,272,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,8,3,7,3,0,0,0,26,6,0,0,0,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,8,0,0,3,9,8,5,0,0,0,22,0,0,0,0,3,0,0,0,0,13,0,0,3,0,0,4,0,0,0,16,0,0,6,7,13,8,7,0,0,40,0,3,5,4,20,13,0,0,0,50,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
POA3788,32,29,58,81,132,98,34,5,0,473,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,6,3,8,8,3,6,0,0,0,45,6,8,7,3,11,6,5,0,0,36,0,0,0,4,6,0,0,0,0,9,0,0,0,0,3,0,0,0,0,10,0,0,0,3,5,0,0,0,0,8,0,0,3,3,0,3,0,0,0,4,0,0,5,5,11,10,3,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,15,9,8,0,0,0,34,0,4,11,15,17,13,3,0,0,68,0,3,9,20,17,28,4,0,0,81,0,0,0,0,3,3,4,0,0,8,0,0,3,3,0,0,0,0,0,14
POA3789,4,9,6,7,19,15,3,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,16,0,5,0,0,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3791,17,17,48,86,95,86,40,9,0,391,0,0,0,0,0,7,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,14,0,0,0,6,0,0,0,0,0,6,11,5,5,9,5,3,0,0,0,39,10,6,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,3,8,8,9,4,0,0,40,0,0,0,0,0,3,0,0,0,5,0,0,0,6,3,0,0,0,0,18,0,0,9,12,19,19,8,0,0,68,0,6,10,12,22,12,12,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,12
POA3792,11,6,42,46,73,49,30,5,0,264,0,0,0,0,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,0,6,0,0,0,0,0,9,5,0,0,4,0,5,0,0,0,18,5,4,5,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,10,0,0,0,0,0,4,0,0,0,7,0,0,3,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,11,0,0,4,18,9,13,5,0,0,58,0,4,6,16,21,18,8,0,0,77,0,0,0,0,0,0,0,0,0,11,0,0,3,4,0,0,0,0,0,7
POA3793,53,66,162,183,238,164,56,5,0,928,6,3,12,12,14,12,6,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,15,11,3,0,0,0,39,0,0,0,5,0,4,0,0,0,5,0,0,6,9,8,6,0,0,0,28,0,3,4,9,6,5,0,0,0,29,8,15,13,11,18,10,3,0,0,81,26,9,3,12,13,0,0,0,0,65,0,0,0,0,6,4,3,0,0,14,0,0,0,0,5,0,0,0,0,8,0,0,5,3,5,0,0,0,0,13,3,0,0,3,0,0,0,0,0,8,0,0,9,9,20,6,0,0,0,48,0,6,0,0,0,5,0,0,0,19,0,0,5,15,7,4,3,0,0,27,3,7,16,28,30,27,4,0,0,111,4,13,43,50,44,36,4,0,0,190,3,4,0,3,5,0,0,0,0,23,0,6,8,9,14,9,3,0,0,45
POA3795,20,24,58,74,81,67,32,9,0,368,0,0,5,7,14,10,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,15,0,0,5,0,0,0,0,0,0,5,0,0,6,3,4,0,0,0,0,11,0,0,0,5,4,3,4,0,0,23,9,5,5,0,8,8,0,0,0,36,6,7,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,5,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,9,6,7,0,0,0,0,21,0,0,0,4,0,3,0,0,0,5,0,0,3,0,3,0,0,0,0,8,0,0,8,6,10,4,3,0,0,32,0,10,6,14,12,14,0,0,0,56,0,3,3,0,3,0,0,0,0,5,0,4,3,5,0,0,7,0,0,17
POA3796,148,242,584,586,550,475,125,17,0,2719,3,0,4,9,13,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,12,5,15,46,44,33,3,0,0,160,0,3,4,4,3,0,0,0,0,23,3,15,30,28,27,18,0,0,0,125,0,8,9,11,29,10,0,0,0,71,53,44,51,28,61,42,13,0,0,298,74,28,20,19,20,3,0,0,0,167,0,0,10,8,15,6,0,0,0,40,0,3,0,6,8,4,0,0,0,26,0,0,17,6,12,7,3,0,0,49,0,10,8,11,9,4,0,0,0,40,0,8,40,37,34,18,0,0,0,133,3,12,11,21,18,18,9,0,0,85,5,4,31,22,27,19,5,0,0,109,3,17,78,117,83,58,8,0,0,355,14,39,140,118,119,115,30,0,0,574,6,10,8,7,9,8,0,0,0,52,10,12,28,32,18,17,0,3,0,131
POA3797,45,90,166,151,200,152,69,4,0,875,0,5,4,6,3,12,5,4,0,33,0,0,0,0,0,0,0,0,0,0,3,3,10,3,9,6,3,0,0,38,0,0,4,0,0,0,0,0,0,4,0,3,15,12,5,0,5,0,0,42,0,0,7,0,0,0,3,0,0,19,12,7,8,12,14,17,3,0,0,75,12,8,4,5,11,3,0,0,0,49,0,0,3,3,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,4,0,0,0,20,0,0,0,3,3,3,0,0,0,16,0,4,9,6,6,6,5,0,0,44,0,0,8,3,12,4,3,0,0,24,0,4,9,0,7,7,0,0,0,25,4,6,24,28,31,18,3,0,0,117,0,16,33,37,43,28,11,0,0,160,0,0,0,5,3,0,0,0,0,16,6,3,14,4,4,0,0,0,0,28
POA3799,67,91,234,231,305,287,83,11,0,1313,0,3,0,11,12,9,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,8,11,10,14,9,7,0,0,56,0,0,3,0,0,0,0,0,0,4,4,12,9,5,3,8,0,0,0,42,0,5,3,0,4,8,0,0,0,21,8,12,17,13,24,22,11,0,0,113,13,11,20,14,25,14,0,0,0,100,0,0,9,9,12,3,4,0,0,32,0,0,3,9,3,0,0,0,0,11,0,0,3,0,4,3,3,0,0,23,0,0,6,5,6,0,0,0,0,16,0,7,6,12,17,10,6,0,0,55,0,0,5,11,3,13,4,0,0,42,0,4,10,6,7,6,0,0,0,28,0,7,28,31,43,30,8,0,0,150,5,9,37,51,93,84,21,0,0,303,0,4,3,5,9,7,3,0,0,28,0,0,9,11,7,11,0,0,0,40
POA3802,204,550,1341,1386,1071,1117,330,27,0,6013,0,0,0,6,3,6,3,0,0,19,0,0,0,5,0,0,0,0,0,5,8,24,49,81,87,99,32,0,0,384,0,4,7,10,13,7,0,0,0,41,4,3,31,52,30,23,8,0,0,154,5,6,29,43,31,24,5,0,0,143,85,137,123,109,84,88,9,0,0,635,83,42,45,41,55,25,11,0,0,300,4,5,25,28,38,24,3,0,0,127,10,4,16,16,6,5,0,0,0,54,0,13,65,61,32,35,3,0,0,215,3,0,24,13,11,6,7,0,0,69,0,26,85,90,45,41,9,0,0,298,3,14,28,35,37,36,8,0,0,167,0,9,56,51,46,62,10,0,0,229,10,29,149,147,127,110,26,0,0,605,6,96,280,246,277,259,70,3,0,1238,3,9,13,9,5,12,3,0,0,53,3,12,33,31,41,27,8,0,0,166
POA3803,104,246,699,555,429,419,135,13,0,2599,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,25,31,43,44,6,0,0,167,0,0,3,8,0,4,0,0,0,18,0,5,21,7,14,6,6,0,0,58,0,0,16,13,17,17,3,0,0,73,22,52,48,41,29,31,5,0,0,221,40,31,13,21,16,18,7,0,0,145,4,3,8,9,15,18,3,0,0,67,3,0,7,6,0,0,0,0,0,23,0,8,23,20,6,12,0,0,0,63,0,0,3,0,4,0,0,0,0,15,0,13,37,23,7,9,6,0,0,98,3,4,17,22,19,11,4,0,0,85,0,5,20,18,12,11,6,0,0,71,0,12,57,42,38,23,0,0,0,182,0,37,99,115,110,95,18,0,0,475,0,0,10,6,5,3,0,0,0,18,4,7,18,26,20,10,3,0,0,83
POA3804,144,264,328,352,548,503,142,16,3,2305,0,0,3,5,0,7,0,0,0,16,0,0,3,0,0,4,0,0,0,5,5,6,10,21,41,24,7,0,0,121,0,4,4,4,5,0,0,0,0,20,0,11,28,37,39,32,8,0,0,165,0,3,7,9,18,17,5,0,0,60,47,63,28,31,41,43,9,0,0,266,60,17,3,4,17,10,0,0,0,116,0,9,4,10,13,12,8,0,0,51,3,5,5,5,3,3,0,0,0,26,0,9,11,10,15,8,0,0,0,63,4,0,3,11,4,8,0,0,0,39,0,11,34,25,37,15,3,0,0,121,0,3,9,4,13,5,3,0,0,37,0,7,15,13,20,18,0,0,0,69,10,33,33,46,68,51,10,0,0,250,0,54,50,52,94,87,18,0,0,363,7,6,6,0,5,4,0,0,0,30,7,8,8,18,24,10,0,0,0,80
POA3805,793,1708,3227,3308,3328,2446,491,46,0,15348,0,4,17,20,10,15,0,0,0,65,0,0,0,5,4,0,0,0,0,9,21,57,153,201,300,193,23,6,0,954,0,8,24,24,24,18,0,0,0,99,4,35,110,97,84,67,6,0,0,404,3,31,57,113,124,75,10,0,0,413,265,377,298,255,341,193,25,0,0,1753,313,162,127,89,87,57,8,0,0,845,8,24,64,74,90,66,13,0,0,341,8,13,30,28,22,12,0,0,0,126,6,30,110,136,107,61,4,0,0,450,9,16,35,36,40,28,4,0,0,172,7,67,185,147,127,67,15,3,0,619,8,53,91,103,130,77,12,0,0,477,4,41,116,131,172,106,20,0,0,592,54,138,319,358,370,237,33,0,0,1499,44,282,674,695,749,517,99,3,0,3056,39,39,33,27,33,17,0,0,0,181,17,63,122,97,93,63,6,0,0,462
POA3806,784,1233,2212,3292,3230,2140,516,62,3,13474,0,3,10,16,13,9,8,4,0,60,0,0,0,3,5,4,0,0,0,7,28,41,95,159,188,116,23,4,0,647,0,8,15,34,22,12,0,0,0,91,0,38,93,125,125,58,8,0,0,450,4,19,66,86,109,52,14,0,0,354,231,235,214,257,256,170,44,4,0,1423,353,124,73,54,75,53,13,0,0,750,11,14,33,59,65,43,4,0,0,230,9,17,19,37,29,18,6,0,0,125,0,24,98,176,122,54,5,3,0,479,5,17,34,57,58,28,6,0,0,196,12,63,186,279,189,92,20,4,0,838,10,32,58,86,92,43,4,0,0,324,0,29,107,172,193,110,16,3,0,627,38,106,288,488,519,279,58,3,0,1772,50,251,578,767,758,465,100,0,0,2972,33,28,42,40,29,19,9,0,0,195,13,47,76,114,91,51,17,0,0,405
