POA_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
POA3518,0,0,3,0,0,8,0,5,0,22,3,4,9,0,0,0,0,3,0,27,9,5,4,3,13,3,8,5,0,59,12,3,0,6,4,3,11,7,0,53,29,16,6,11,8,0,6,15,0,97,38,8,15,17,20,11,12,14,0,150,20,0,0,0,9,3,0,9,0,35,5,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,5,122,48,39,44,50,34,46,65,9,456
POA3520,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,9,0,30
POA3521,0,0,9,3,0,4,0,5,0,15,0,0,13,5,4,4,0,0,0,33,3,8,16,6,12,0,10,7,0,63,14,5,12,4,10,6,11,5,0,63,18,17,18,17,14,6,10,11,3,103,14,8,9,3,12,4,5,9,0,61,8,0,3,0,0,0,0,5,0,26,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,64,39,76,40,48,22,39,38,8,377
POA3522,0,0,0,5,0,0,0,3,0,10,3,0,5,0,0,0,0,0,3,15,3,4,0,0,3,0,0,0,0,17,0,3,7,0,5,0,0,0,0,24,12,8,10,0,0,4,0,3,0,44,8,0,5,10,10,3,0,0,0,33,7,0,0,0,4,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,21,14,20,11,6,15,4,157
POA3523,0,0,12,7,5,12,0,14,0,43,3,3,15,10,7,15,11,17,0,71,23,32,35,19,12,10,12,27,3,174,33,42,35,20,24,21,23,28,4,225,59,51,47,28,42,29,36,41,12,349,55,57,71,45,48,17,39,37,7,384,28,20,17,8,13,7,13,15,0,127,13,3,0,0,0,0,0,3,7,32,5,0,0,0,0,0,0,0,0,5,222,212,228,135,154,107,129,184,42,1410
POA3525,3,0,5,3,0,3,0,11,0,31,0,3,4,0,7,3,0,13,0,30,13,13,11,8,4,5,5,17,0,66,18,11,14,11,0,3,0,0,0,63,34,12,12,13,20,9,17,14,0,126,41,16,15,15,16,5,13,20,0,133,45,9,9,10,8,4,3,6,0,86,11,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,5,0,4,150,67,67,48,55,38,47,79,3,558
POA3527,0,0,0,0,0,5,0,5,0,13,4,3,0,0,0,0,0,0,0,10,13,14,11,3,5,3,0,0,0,53,8,4,4,0,0,5,0,5,0,30,16,11,7,11,11,7,5,4,0,69,23,7,6,6,8,10,7,16,3,87,19,0,0,0,8,7,4,7,0,35,8,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,93,39,35,23,38,20,15,41,3,311
POA3529,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,5,3,0,0,3,4,0,0,0,0,9,0,0,0,0,5,0,0,0,0,6,8,0,0,4,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,8,6,10,0,4,0,0,60
POA3530,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,3,3,0,16,8,0,6,0,5,0,0,3,0,21,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,6,5,4,5,0,7,9,3,59
POA3531,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,0,0,0,9,5,3,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,3,0,10,9,0,0,0,0,0,0,0,0,23,9,3,5,0,0,0,6,5,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,6,9,3,0,14,11,0,80
POA3533,0,0,0,0,0,4,0,3,0,18,0,0,7,4,0,5,4,6,0,25,11,15,3,8,0,4,0,8,0,47,21,10,0,3,8,5,9,8,0,56,20,9,6,5,6,0,4,10,0,66,25,5,5,5,5,0,7,10,0,64,15,0,6,0,3,0,0,9,0,24,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,93,41,28,20,26,22,27,47,4,302
POA3537,0,0,6,3,0,7,0,5,3,27,4,0,4,11,0,0,0,0,0,24,11,15,3,3,5,7,0,5,0,53,18,12,9,7,9,0,8,6,5,69,25,15,8,8,5,8,9,10,0,83,37,11,10,6,9,3,15,9,0,102,19,0,0,7,7,5,4,0,0,45,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,130,55,41,43,34,29,37,50,9,412
POA3540,0,0,0,0,0,5,0,3,0,6,3,0,0,0,0,0,0,5,0,10,5,0,0,0,0,0,0,4,0,10,4,0,0,0,0,0,0,0,0,8,7,0,0,4,0,0,0,0,0,22,16,0,0,0,4,0,0,8,0,35,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,4,8,0,3,4,21,0,100
POA3542,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,9,3,0,0,5,0,0,0,0,0,4,3,0,0,3,0,0,3,0,0,9,8,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,3,5,7,4,6,0,60
POA3544,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,15,3,7,4,0,0,0,3,4,0,19,10,3,4,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,12,20,4,4,3,0,0,0,5,0,30,8,0,4,0,0,0,3,0,0,16,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,52,17,13,8,4,6,6,9,0,114
POA3546,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,6,3,0,0,3,0,4,0,0,19,14,0,0,0,4,0,0,0,0,23,7,3,3,4,0,0,0,7,0,32,12,10,6,8,0,0,8,9,0,50,10,3,0,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,62,27,13,16,10,4,13,24,7,171
POA3549,3,0,9,10,4,15,7,8,4,60,11,6,8,10,5,13,6,42,4,118,63,21,37,18,39,8,43,190,28,451,109,22,31,23,32,3,36,126,26,407,60,18,25,14,14,10,23,88,12,261,70,13,21,10,23,18,34,79,8,263,29,10,8,0,11,0,10,19,6,105,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,352,94,137,84,128,68,166,555,85,1670
POA3550,25,11,114,212,48,411,38,323,17,1194,92,338,348,483,220,339,95,310,36,2260,339,1480,681,612,396,294,185,433,75,4493,452,1138,432,420,384,186,171,319,52,3552,573,1039,387,438,506,205,212,316,54,3731,424,797,317,409,483,218,205,332,44,3228,131,251,73,91,123,63,50,95,21,888,19,17,9,0,10,14,5,15,15,107,3,0,0,0,0,0,0,0,0,4,2062,5073,2354,2665,2167,1722,969,2139,307,19460
POA3551,10,10,177,175,51,497,35,328,19,1304,51,144,272,241,144,201,77,192,27,1345,287,967,597,405,324,214,176,270,49,3292,677,1206,629,436,579,203,206,264,47,4248,699,926,483,449,612,211,242,247,67,3924,444,531,343,366,472,169,248,262,45,2883,129,161,73,61,95,39,71,75,19,723,38,8,9,6,3,4,3,14,3,89,7,0,0,0,0,6,0,0,4,11,2348,3950,2593,2139,2286,1538,1065,1647,270,17829
POA3555,9,3,66,63,15,214,23,128,11,535,26,92,155,176,65,125,38,143,18,840,170,482,407,300,228,176,128,308,32,2226,230,417,257,251,216,118,114,266,31,1899,182,295,186,250,266,126,127,212,21,1673,147,251,163,218,236,105,135,223,26,1503,49,66,43,52,55,31,33,58,9,381,6,3,0,0,4,5,7,10,3,45,0,0,0,0,0,0,0,0,5,9,810,1614,1278,1307,1092,907,603,1350,145,9108
POA3556,6,0,59,39,4,133,14,89,11,356,29,56,140,127,47,86,27,119,11,650,97,277,284,251,144,98,97,209,27,1465,110,202,169,165,120,81,85,175,17,1125,111,147,155,194,144,103,112,154,22,1140,87,138,124,150,147,65,133,180,25,1062,47,46,22,45,36,12,31,38,7,287,8,0,0,0,3,0,0,5,3,24,0,0,0,0,0,0,0,0,0,0,498,871,955,966,642,570,499,967,123,6108
POA3557,0,0,7,3,0,9,0,3,0,25,9,0,12,4,0,0,0,7,0,28,7,17,23,5,7,4,8,9,0,84,11,5,23,15,15,4,4,3,0,85,21,15,14,9,15,3,8,10,0,85,27,8,14,7,7,5,5,11,3,95,9,0,0,0,0,0,4,5,0,25,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,86,45,88,51,47,24,36,48,6,426
POA3558,3,0,4,0,0,3,0,0,0,19,3,0,9,5,0,5,4,7,0,26,12,7,15,5,12,3,4,11,0,62,9,14,6,5,7,0,3,3,0,40,18,11,5,7,10,6,13,10,0,80,24,4,5,7,13,3,10,7,5,90,21,0,5,0,4,0,11,3,0,37,12,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,96,38,49,37,32,21,40,44,4,365
POA3559,3,0,0,0,0,3,0,3,0,21,3,3,4,0,0,0,0,0,0,17,6,4,0,0,5,0,0,5,0,28,14,8,3,0,4,3,0,0,0,39,19,13,6,3,7,0,3,9,0,49,32,4,5,8,7,0,6,5,0,68,20,0,0,0,0,3,5,6,0,37,11,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,107,35,14,18,21,11,12,35,6,262
POA3561,3,0,28,12,3,53,0,28,6,134,21,15,41,24,13,14,6,33,0,158,34,48,55,34,13,14,24,50,3,283,82,56,46,35,30,13,25,47,4,335,96,48,55,58,41,27,36,47,9,411,119,49,32,43,52,28,60,56,5,437,53,12,7,7,12,5,15,23,8,142,10,6,8,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,4,415,235,268,216,155,150,167,284,36,1933
POA3562,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,4,0,3,5,6,0,4,4,0,27,5,8,0,4,0,0,0,0,0,21,3,0,0,0,0,3,0,0,0,21,10,0,0,0,8,0,4,6,0,27,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,12,9,11,8,12,18,5,126
POA3563,0,0,0,4,0,9,0,7,0,22,0,0,3,9,5,9,0,5,0,31,15,3,10,5,6,7,4,10,0,62,18,7,9,9,7,5,5,9,0,63,18,4,13,17,3,0,7,8,0,72,19,10,9,4,4,8,17,17,6,81,15,0,4,0,4,5,0,4,0,33,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,100,27,48,47,28,37,31,57,9,369
POA3564,4,7,103,106,8,207,7,115,8,575,29,75,169,129,39,102,21,85,8,654,136,319,305,197,114,108,65,160,23,1426,225,312,237,169,146,94,72,140,12,1415,299,274,234,219,222,128,141,199,23,1738,256,209,174,219,205,128,161,214,24,1594,108,61,51,52,61,43,41,52,11,468,15,9,0,0,7,0,6,11,4,53,3,0,0,0,0,4,0,0,0,9,1070,1271,1274,1094,798,812,505,982,119,7929
POA3565,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,7,5,9,0,0,0,0,5,0,21,4,3,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,13,6,3,4,6,5,8,0,63
POA3566,4,0,0,0,0,0,0,6,0,13,0,0,8,0,0,0,6,4,0,22,5,7,9,5,7,0,5,8,0,37,6,3,8,0,6,4,0,11,0,44,16,11,12,7,5,0,0,15,0,68,14,7,0,13,4,0,3,7,0,53,10,0,4,0,0,0,0,9,5,23,8,0,0,0,0,0,0,5,4,12,0,0,0,0,0,0,0,0,0,0,69,29,34,27,25,13,19,49,6,270
POA3567,0,0,4,4,0,5,0,12,0,21,7,0,5,0,0,0,3,4,5,25,11,4,3,6,7,0,3,11,0,43,7,6,4,4,0,4,4,6,0,39,32,9,7,4,5,7,7,14,3,85,26,7,5,0,6,3,7,11,0,77,17,0,0,0,0,0,4,5,0,32,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,106,23,36,22,23,18,23,63,7,327
POA3568,0,4,9,9,0,14,0,9,0,47,10,10,23,10,0,4,9,9,0,78,23,38,44,26,10,8,17,24,3,193,59,41,32,18,29,8,10,23,0,222,82,39,32,33,28,17,15,44,8,288,47,36,27,15,36,24,30,36,8,262,37,11,10,9,7,12,15,18,3,120,10,0,0,0,7,0,3,0,4,30,0,0,0,0,0,0,0,0,0,4,271,172,176,118,120,95,102,171,29,1242
POA3570,0,0,8,0,0,4,0,4,0,21,0,0,9,7,0,4,0,4,0,22,5,8,11,0,0,0,6,10,0,35,14,3,11,5,10,9,3,7,0,64,23,4,12,5,12,4,13,6,0,89,17,8,9,11,9,6,7,14,0,90,15,4,0,0,0,0,5,0,0,26,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,81,30,58,28,32,25,33,53,7,353
POA3571,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,0,0,0,0,7,8,12,0,0,3,3,0,7,0,33,13,3,0,0,0,0,0,3,0,19,17,3,0,0,6,0,0,3,0,33,17,0,0,0,0,0,0,0,0,22,8,0,0,0,5,0,0,0,4,20,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,76,19,9,8,8,3,7,13,3,158
POA3572,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,14,10,0,0,0,0,4,0,0,0,19,12,0,0,6,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,11,3,8,6,7,5,4,0,71
POA3573,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,7,11,0,5,0,0,0,0,9,0,21,14,0,0,0,4,0,0,6,0,34,11,3,0,3,5,0,3,6,0,30,24,0,0,7,4,0,7,5,0,43,16,0,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,75,8,8,8,7,5,11,35,5,167
POA3575,6,0,4,6,0,4,0,0,0,21,0,0,0,3,0,0,0,6,0,10,14,8,3,4,3,0,0,13,0,47,27,9,3,6,6,5,0,21,0,81,23,3,10,10,7,0,3,19,0,73,35,8,3,7,3,0,9,14,3,84,25,0,0,0,3,4,0,3,0,45,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,137,29,31,35,19,11,18,85,6,375
POA3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,34
POA3579,5,0,27,24,0,34,3,24,4,114,9,14,41,17,8,16,5,39,0,152,47,63,64,48,33,17,26,46,9,351,81,71,56,38,38,32,21,40,9,395,92,55,53,49,57,31,37,49,11,429,132,65,50,56,55,30,43,78,6,515,61,26,18,11,12,11,21,22,6,187,18,0,0,0,0,0,0,3,7,38,5,0,0,0,0,0,0,0,0,3,447,301,318,243,201,170,166,297,50,2195
POA3580,0,0,3,9,0,3,0,4,0,23,3,0,5,5,3,7,0,3,0,30,0,9,11,9,3,0,4,3,5,51,5,16,11,8,14,8,11,12,0,82,18,10,12,13,7,9,11,17,0,94,16,8,13,13,13,10,10,21,4,111,6,0,0,0,0,3,8,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,53,49,59,57,41,38,49,63,9,419
POA3581,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,5,0,8,3,3,0,0,3,3,6,0,0,18,5,4,5,0,0,0,3,0,0,22,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,12,6,4,9,10,11,0,66
POA3583,0,0,0,3,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,3,0,0,0,4,0,0,0,0,10,11,5,0,0,0,0,3,0,0,18,0,0,0,5,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,7,9,11,6,4,6,10,4,75
POA3584,5,0,7,0,0,13,5,13,0,36,4,0,4,13,5,9,0,7,0,41,17,13,18,11,5,4,3,13,0,97,21,16,4,12,14,6,7,4,5,93,22,15,14,12,7,4,6,16,0,103,27,14,10,16,15,7,9,16,0,111,12,0,7,3,4,0,4,4,0,40,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,108,70,72,73,51,48,32,68,8,539
POA3585,14,8,49,45,15,116,10,74,0,329,52,58,114,99,40,79,17,78,8,544,149,296,211,166,120,84,53,202,23,1310,161,217,152,115,121,79,43,172,23,1079,151,151,91,112,139,74,53,123,10,904,172,136,97,113,136,60,70,118,19,926,56,59,22,26,32,19,18,35,7,271,17,4,0,5,0,3,0,3,9,39,3,0,0,0,0,0,0,0,0,3,770,924,740,690,603,521,268,796,102,5406
POA3586,0,0,6,4,4,12,0,6,0,29,0,0,11,7,7,0,0,0,0,32,7,6,7,5,8,3,3,10,0,52,14,15,9,4,12,3,0,12,0,81,21,14,13,12,10,7,5,10,0,87,24,11,18,11,14,9,9,15,0,113,17,5,3,0,0,0,0,3,0,32,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,87,51,70,45,54,37,23,60,3,431
POA3588,0,0,0,3,0,3,0,8,0,13,0,0,5,0,0,0,0,3,0,13,4,3,3,7,4,3,3,3,0,30,11,0,3,6,4,0,4,5,0,33,11,0,0,3,4,0,5,7,0,35,3,4,7,4,4,0,3,10,0,35,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,16,19,24,14,16,18,42,0,176
POA3589,0,0,0,0,0,3,0,0,0,9,4,3,0,0,0,0,0,12,0,22,3,4,4,0,9,5,4,15,0,40,13,3,0,0,4,0,0,10,0,34,9,4,0,4,0,0,6,12,0,29,15,9,0,0,5,0,6,8,0,40,8,6,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,53,24,15,12,17,8,10,53,4,188
POA3590,0,0,0,3,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,10,3,4,3,3,0,0,0,7,0,24,4,3,3,0,4,0,9,10,0,43,4,0,6,0,9,0,0,3,0,28,7,7,5,7,9,0,5,11,0,42,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,28,16,18,5,15,31,6,163
POA3591,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,10,6,7,0,0,5,0,0,4,0,17,5,0,0,5,4,0,3,0,0,21,7,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,3,14,11,4,5,12,3,90
POA3594,0,0,3,0,0,0,0,6,0,14,0,0,3,0,0,6,0,0,0,14,7,6,13,9,6,3,0,25,0,68,0,0,3,0,4,0,0,14,0,31,3,10,7,8,6,3,3,16,0,56,3,9,9,4,8,4,11,5,0,55,0,4,0,0,0,0,0,5,0,12,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,23,25,35,24,25,19,25,76,4,254
POA3595,0,0,0,0,0,4,0,3,0,10,0,0,6,0,0,0,0,0,0,13,3,0,12,6,4,4,4,6,5,47,8,4,3,6,0,3,4,8,0,38,11,3,7,6,0,4,3,10,0,49,7,4,3,5,4,0,8,17,0,51,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,27,24,13,15,28,49,3,217
POA3596,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,4,0,6,10,0,48
POA3597,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,3,0,0,18,13,0,0,0,3,0,0,29,9,60,15,0,3,3,3,0,0,21,0,60,17,4,3,6,5,0,6,21,0,54,22,9,3,0,0,3,0,11,0,45,10,0,4,0,0,0,0,3,0,21,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,89,16,20,13,20,5,9,94,6,268
POA3599,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,10,4,0,6,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,14,4,0,3,0,0,0,0,9,0,16,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,0,6,3,3,21,0,64
POA3607,0,0,5,0,0,7,0,0,0,10,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,3,0,14,13,0,3,3,0,4,0,3,0,26,0,0,3,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,13,11,6,11,4,18,0,79
POA3608,4,0,12,21,0,8,0,21,4,70,3,6,14,8,0,5,6,25,7,75,38,41,41,33,19,7,10,30,4,219,36,34,36,29,24,12,19,24,3,223,51,31,40,29,21,10,10,24,7,221,58,29,31,27,48,21,22,55,7,290,32,17,13,4,10,0,4,19,3,92,11,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,9,233,151,183,144,122,68,78,194,31,1207
POA3610,0,0,9,7,0,18,0,3,0,33,6,7,10,4,5,10,0,5,0,42,16,9,28,12,11,4,0,12,7,92,9,17,10,8,16,0,3,12,7,82,40,19,15,21,16,10,21,13,7,166,29,25,17,20,14,5,21,21,12,153,23,13,3,10,3,3,0,6,0,56,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,127,88,90,76,64,44,44,70,26,633
POA3612,3,0,3,0,0,8,0,13,0,32,0,3,7,8,3,4,0,8,3,33,9,10,7,16,9,8,4,26,0,90,16,8,7,14,3,7,5,14,4,79,22,26,21,18,28,11,23,32,3,187,23,22,20,17,22,5,20,29,4,178,14,5,0,3,0,0,3,3,3,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91,81,72,70,72,49,63,121,19,639
POA3614,0,0,4,6,0,11,0,10,0,28,0,0,10,4,0,5,0,7,3,33,9,18,18,10,6,0,7,6,0,87,21,22,25,14,12,0,6,5,0,104,32,23,19,10,15,5,6,10,0,119,16,13,15,3,8,4,8,17,0,87,12,3,0,0,5,0,3,8,0,28,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,90,90,91,47,49,29,32,59,6,491
POA3616,3,0,17,15,3,56,4,41,3,144,7,12,42,31,24,23,11,35,4,188,57,129,102,64,60,18,29,79,12,545,95,87,64,50,41,29,27,50,8,453,104,91,57,55,73,35,45,80,13,552,102,53,54,53,62,29,48,72,10,484,52,21,12,6,17,10,11,30,8,169,10,6,0,0,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,431,396,354,285,284,205,180,387,48,2561
POA3617,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,3,12,7,3,0,0,0,0,0,0,0,21,11,3,5,6,3,0,0,0,0,18,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,10,8,9,4,5,4,3,79
